id,zone,type,hhID,bedrooms,quality,monthlyCost,yearBuilt,coordX,coordY
4510,8,"MF",-1,2,4,500,0,-369.0,4835.0
4511,8,"SF",-1,2,4,1000,0,69.0,5209.0
4512,8,"MF",-1,2,4,500,0,381.0,4723.0
4513,8,"SF",-1,2,4,1000,0,-351.0,5389.0
4514,8,"MF",-1,2,4,500,0,-30.0,5045.0
4515,8,"SF",-1,2,4,1000,0,74.0,4560.0
4516,8,"SF",-1,2,4,1000,0,156.0,5080.0
4517,8,"MF",-1,2,4,500,0,297.0,4693.0
4518,8,"MF",-1,2,4,500,0,430.0,4615.0
4519,8,"SF",-1,2,4,1000,0,392.0,4773.0
4520,8,"MF",-1,2,4,500,0,-454.0,4638.0
4521,8,"SF",-1,2,4,1000,0,-315.0,5130.0
4522,8,"MF",-1,2,4,500,0,182.0,5211.0
4523,8,"SF",-1,2,4,1000,0,-474.0,5077.0
4524,8,"MF",-1,2,4,500,0,-453.0,4503.0
4525,8,"MF",-1,2,4,500,0,-461.0,4974.0
4526,8,"SF",-1,2,4,1000,0,200.0,5093.0
4527,8,"MF",-1,2,4,500,0,23.0,4642.0
4528,8,"SF",-1,2,4,1000,0,-405.0,4647.0
4529,8,"MF",-1,2,4,500,0,-489.0,5396.0
4530,8,"MF",-1,2,4,500,0,224.0,5294.0
4531,8,"SF",-1,2,4,1000,0,-8.0,4798.0
4532,8,"SF",-1,2,4,1000,0,319.0,5160.0
4533,8,"SF",-1,2,4,1000,0,-452.0,4734.0
4534,8,"SF",-1,2,4,1000,0,-262.0,5057.0
4535,8,"MF",-1,2,4,500,0,173.0,4620.0
4536,8,"SF",-1,2,4,1000,0,396.0,4645.0
4537,8,"MF",-1,2,4,500,0,208.0,4944.0
4538,8,"MF",-1,2,4,500,0,-222.0,5497.0
4539,8,"MF",-1,2,4,500,0,-412.0,5478.0
4540,8,"MF",-1,2,4,500,0,-403.0,4951.0
4541,8,"SF",-1,2,4,1000,0,240.0,5307.0
4542,8,"SF",-1,2,4,1000,0,358.0,5072.0
4543,8,"MF",-1,2,4,500,0,-121.0,5150.0
4544,8,"SF",-1,2,4,1000,0,-464.0,5393.0
4545,8,"MF",-1,2,4,500,0,31.0,5130.0
4546,8,"MF",-1,2,4,500,0,410.0,4689.0
4547,8,"SF",-1,2,4,1000,0,13.0,4864.0
4548,8,"SF",-1,2,4,1000,0,314.0,4807.0
4549,8,"MF",-1,2,4,500,0,202.0,5407.0
4550,8,"MF",-1,2,4,500,0,138.0,4989.0
4551,8,"SF",-1,2,4,1000,0,449.0,5398.0
4552,8,"SF",-1,2,4,1000,0,-139.0,4609.0
4553,8,"SF",-1,2,4,1000,0,166.0,5350.0
4554,8,"SF",-1,2,4,1000,0,282.0,5025.0
4555,8,"MF",-1,2,4,500,0,-425.0,5298.0
4556,8,"MF",-1,2,4,500,0,312.0,4764.0
4557,8,"SF",-1,2,4,1000,0,-57.0,4623.0
4558,8,"MF",-1,2,4,500,0,-64.0,4965.0
4559,8,"MF",-1,2,4,500,0,110.0,5478.0
4560,8,"MF",-1,2,4,500,0,-106.0,5361.0
4561,8,"MF",-1,2,4,500,0,105.0,5391.0
4562,8,"SF",-1,2,4,1000,0,-464.0,4933.0
4563,8,"MF",-1,2,4,500,0,-120.0,5430.0
4564,8,"MF",-1,2,4,500,0,140.0,5026.0
4565,8,"MF",-1,2,4,500,0,314.0,5008.0
4566,8,"MF",-1,2,4,500,0,-82.0,5395.0
4567,8,"SF",-1,2,4,1000,0,-46.0,4652.0
4568,8,"MF",-1,2,4,500,0,-489.0,4907.0
4569,8,"MF",-1,2,4,500,0,101.0,5435.0
4570,8,"MF",-1,2,4,500,0,166.0,4930.0
4571,8,"SF",-1,2,4,1000,0,113.0,5241.0
4572,8,"SF",-1,2,4,1000,0,-13.0,5142.0
4573,8,"MF",-1,2,4,500,0,399.0,5484.0
4574,8,"SF",-1,2,4,1000,0,-386.0,5188.0
4575,8,"MF",-1,2,4,500,0,-382.0,5498.0
4576,8,"MF",-1,2,4,500,0,428.0,5198.0
4577,8,"MF",-1,2,4,500,0,366.0,4837.0
4578,8,"SF",-1,2,4,1000,0,-270.0,5499.0
4579,8,"SF",-1,2,4,1000,0,-183.0,4583.0
4580,8,"MF",-1,2,4,500,0,-161.0,5468.0
4581,8,"MF",-1,2,4,500,0,-236.0,4640.0
4582,8,"SF",-1,2,4,1000,0,246.0,4531.0
4583,8,"MF",-1,2,4,500,0,-55.0,5165.0
4584,8,"MF",-1,2,4,500,0,-175.0,5099.0
4585,8,"SF",-1,2,4,1000,0,399.0,4872.0
4586,8,"SF",-1,2,4,1000,0,-322.0,5157.0
4587,8,"MF",-1,2,4,500,0,489.0,5485.0
4588,8,"MF",-1,2,4,500,0,-338.0,5263.0
4589,8,"MF",-1,2,4,500,0,-22.0,5280.0
4590,8,"MF",-1,2,4,500,0,472.0,5236.0
4591,8,"SF",-1,2,4,1000,0,-299.0,4545.0
4592,8,"MF",-1,2,4,500,0,-270.0,5416.0
4593,8,"SF",-1,2,4,1000,0,300.0,5249.0
4594,8,"SF",-1,2,4,1000,0,-312.0,4819.0
4595,8,"SF",-1,2,4,1000,0,272.0,5165.0
4596,8,"MF",-1,2,4,500,0,-22.0,4555.0
4597,8,"SF",-1,2,4,1000,0,160.0,4600.0
4598,8,"MF",-1,2,4,500,0,402.0,5116.0
4599,8,"MF",-1,2,4,500,0,-273.0,5226.0
4600,8,"MF",-1,2,4,500,0,-237.0,5457.0
4601,9,"SF",-1,2,4,1000,0,5298.0,4807.0
4602,9,"SF",-1,2,4,1000,0,5453.0,4522.0
4603,9,"MF",-1,2,4,500,0,4743.0,4887.0
4604,9,"MF",-1,2,4,500,0,5438.0,5009.0
4605,9,"SF",-1,2,4,1000,0,4555.0,5482.0
4606,9,"SF",-1,2,4,1000,0,5351.0,5178.0
4607,9,"SF",-1,2,4,1000,0,5480.0,4534.0
4608,9,"MF",-1,2,4,500,0,4691.0,5146.0
4609,9,"MF",-1,2,4,500,0,5235.0,4564.0
4610,9,"MF",-1,2,4,500,0,5047.0,4919.0
4611,9,"MF",-1,2,4,500,0,4522.0,4968.0
4612,9,"MF",-1,2,4,500,0,5092.0,5201.0
4613,9,"MF",-1,2,4,500,0,4630.0,5248.0
4614,9,"MF",-1,2,4,500,0,4507.0,5291.0
4615,9,"SF",-1,2,4,1000,0,5466.0,4802.0
4616,9,"MF",-1,2,4,500,0,4823.0,5224.0
4617,9,"SF",-1,2,4,1000,0,5257.0,5464.0
4618,9,"SF",-1,2,4,1000,0,5190.0,5000.0
4619,9,"MF",-1,2,4,500,0,5283.0,4596.0
4620,9,"SF",-1,2,4,1000,0,5192.0,5410.0
4621,9,"SF",-1,2,4,1000,0,5032.0,5102.0
4622,9,"MF",-1,2,4,500,0,5294.0,5122.0
4623,9,"SF",-1,2,4,1000,0,5418.0,5243.0
4624,9,"SF",-1,2,4,1000,0,5387.0,5498.0
4625,9,"SF",-1,2,4,1000,0,4959.0,4933.0
4626,9,"SF",-1,2,4,1000,0,4518.0,4634.0
4627,9,"SF",-1,2,4,1000,0,4965.0,4519.0
4628,9,"MF",-1,2,4,500,0,5318.0,4729.0
4629,9,"MF",-1,2,4,500,0,5436.0,5384.0
4630,9,"MF",-1,2,4,500,0,5156.0,5379.0
4631,9,"SF",-1,2,4,1000,0,5479.0,4997.0
4632,9,"MF",-1,2,4,500,0,5116.0,4731.0
4633,9,"MF",-1,2,4,500,0,5002.0,4704.0
4634,9,"MF",-1,2,4,500,0,5379.0,4792.0
4635,9,"MF",-1,2,4,500,0,5485.0,4621.0
4636,9,"SF",-1,2,4,1000,0,4794.0,4841.0
4637,9,"SF",-1,2,4,1000,0,4695.0,4697.0
4638,9,"SF",-1,2,4,1000,0,4953.0,4794.0
4639,9,"SF",-1,2,4,1000,0,4755.0,5299.0
4640,9,"MF",-1,2,4,500,0,4564.0,5479.0
4641,9,"SF",-1,2,4,1000,0,5190.0,4941.0
4642,9,"MF",-1,2,4,500,0,4873.0,5086.0
4643,9,"MF",-1,2,4,500,0,5350.0,4954.0
4644,9,"MF",-1,2,4,500,0,4728.0,5031.0
4645,9,"MF",-1,2,4,500,0,4884.0,4799.0
4646,9,"MF",-1,2,4,500,0,5001.0,5044.0
4647,9,"SF",-1,2,4,1000,0,4514.0,4955.0
4648,9,"SF",-1,2,4,1000,0,5465.0,4603.0
4649,9,"SF",-1,2,4,1000,0,5406.0,4800.0
4650,9,"MF",-1,2,4,500,0,5236.0,5297.0
4651,9,"SF",-1,2,4,1000,0,4997.0,4634.0
4652,9,"MF",-1,2,4,500,0,5020.0,4830.0
4653,9,"SF",-1,2,4,1000,0,4640.0,4628.0
4654,9,"MF",-1,2,4,500,0,4664.0,4997.0
4655,9,"SF",-1,2,4,1000,0,5417.0,4952.0
4656,9,"MF",-1,2,4,500,0,4733.0,5442.0
4657,9,"SF",-1,2,4,1000,0,5342.0,5229.0
4658,9,"SF",-1,2,4,1000,0,5392.0,4508.0
4659,9,"MF",-1,2,4,500,0,4669.0,4512.0
4660,9,"MF",-1,2,4,500,0,4530.0,4594.0
4661,9,"SF",-1,2,4,1000,0,5438.0,4990.0
4662,9,"SF",-1,2,4,1000,0,4618.0,5184.0
4663,9,"SF",-1,2,4,1000,0,4908.0,5341.0
4664,9,"MF",-1,2,4,500,0,4662.0,4961.0
4665,9,"MF",-1,2,4,500,0,5307.0,5088.0
4666,9,"MF",-1,2,4,500,0,4906.0,5123.0
4667,9,"MF",-1,2,4,500,0,5483.0,5138.0
4668,9,"MF",-1,2,4,500,0,4510.0,5016.0
4669,9,"SF",-1,2,4,1000,0,4923.0,5263.0
4670,9,"MF",-1,2,4,500,0,4595.0,5177.0
4671,9,"MF",-1,2,4,500,0,5294.0,5208.0
4672,9,"MF",-1,2,4,500,0,5342.0,4554.0
4673,9,"SF",-1,2,4,1000,0,4953.0,4509.0
4674,9,"MF",-1,2,4,500,0,5044.0,4955.0
4675,9,"MF",-1,2,4,500,0,4570.0,5418.0
4676,9,"MF",-1,2,4,500,0,5308.0,5043.0
4677,9,"MF",-1,2,4,500,0,5066.0,4876.0
4678,9,"SF",-1,2,4,1000,0,4744.0,5484.0
4679,9,"MF",-1,2,4,500,0,4635.0,5491.0
4680,9,"MF",-1,2,4,500,0,5163.0,4940.0
4681,9,"SF",-1,2,4,1000,0,4899.0,5448.0
4682,9,"SF",-1,2,4,1000,0,4707.0,5431.0
4683,9,"SF",-1,2,4,1000,0,4871.0,5293.0
4684,9,"SF",-1,2,4,1000,0,4520.0,5312.0
4685,9,"SF",-1,2,4,1000,0,5376.0,4513.0
4686,9,"MF",-1,2,4,500,0,5299.0,4886.0
4687,9,"MF",-1,2,4,500,0,5265.0,5363.0
4688,9,"MF",-1,2,4,500,0,4719.0,4777.0
4689,9,"SF",-1,2,4,1000,0,5221.0,5084.0
4690,9,"SF",-1,2,4,1000,0,4947.0,4932.0
4691,9,"MF",-1,2,4,500,0,4653.0,4632.0
4692,9,"MF",-1,2,4,500,0,5230.0,5169.0
4693,9,"MF",-1,2,4,500,0,5104.0,5027.0
4694,9,"MF",-1,2,4,500,0,5337.0,4867.0
4695,9,"SF",-1,2,4,1000,0,5337.0,5108.0
4696,9,"MF",-1,2,4,500,0,5080.0,5301.0
4697,9,"SF",-1,2,4,1000,0,5077.0,5455.0
4698,9,"SF",-1,2,4,1000,0,4520.0,5189.0
4699,9,"MF",-1,2,4,500,0,4865.0,5133.0
4700,9,"MF",-1,2,4,500,0,4938.0,4565.0
4701,9,"SF",-1,2,4,1000,0,4927.0,5267.0
4702,9,"MF",-1,2,4,500,0,4950.0,4854.0
4703,9,"MF",-1,2,4,500,0,5385.0,5147.0
4704,9,"SF",-1,2,4,1000,0,5001.0,5228.0
4705,9,"MF",-1,2,4,500,0,4764.0,4819.0
4706,9,"MF",-1,2,4,500,0,5215.0,4927.0
4707,9,"MF",-1,2,4,500,0,5143.0,4697.0
4708,9,"SF",-1,2,4,1000,0,4872.0,4582.0
4709,9,"MF",-1,2,4,500,0,5145.0,5256.0
4710,9,"MF",-1,2,4,500,0,4631.0,4835.0
4711,9,"SF",-1,2,4,1000,0,5069.0,5209.0
4712,9,"MF",-1,2,4,500,0,5381.0,4723.0
4713,9,"SF",-1,2,4,1000,0,4649.0,5389.0
4714,9,"MF",-1,2,4,500,0,4970.0,5045.0
4715,9,"SF",-1,2,4,1000,0,5074.0,4560.0
4716,9,"SF",-1,2,4,1000,0,5156.0,5080.0
4717,9,"MF",-1,2,4,500,0,5297.0,4693.0
4718,9,"MF",-1,2,4,500,0,5430.0,4615.0
4719,9,"SF",-1,2,4,1000,0,5392.0,4773.0
4720,9,"MF",-1,2,4,500,0,4546.0,4638.0
4721,9,"SF",-1,2,4,1000,0,4685.0,5130.0
4722,9,"MF",-1,2,4,500,0,5182.0,5211.0
4723,9,"SF",-1,2,4,1000,0,4526.0,5077.0
4724,9,"MF",-1,2,4,500,0,4547.0,4503.0
4725,9,"MF",-1,2,4,500,0,4539.0,4974.0
4726,9,"SF",-1,2,4,1000,0,5200.0,5093.0
4727,9,"MF",-1,2,4,500,0,5023.0,4642.0
4728,9,"SF",-1,2,4,1000,0,4595.0,4647.0
4729,9,"MF",-1,2,4,500,0,4511.0,5396.0
4730,9,"MF",-1,2,4,500,0,5224.0,5294.0
4731,9,"SF",-1,2,4,1000,0,4992.0,4798.0
4732,9,"SF",-1,2,4,1000,0,5319.0,5160.0
4733,9,"SF",-1,2,4,1000,0,4548.0,4734.0
4734,9,"SF",-1,2,4,1000,0,4738.0,5057.0
4735,9,"MF",-1,2,4,500,0,5173.0,4620.0
4736,9,"SF",-1,2,4,1000,0,5396.0,4645.0
4737,9,"MF",-1,2,4,500,0,5208.0,4944.0
4738,9,"MF",-1,2,4,500,0,4778.0,5497.0
4739,9,"MF",-1,2,4,500,0,4588.0,5478.0
4740,9,"MF",-1,2,4,500,0,4597.0,4951.0
4741,9,"SF",-1,2,4,1000,0,5240.0,5307.0
4742,9,"SF",-1,2,4,1000,0,5358.0,5072.0
4743,9,"MF",-1,2,4,500,0,4879.0,5150.0
4744,9,"SF",-1,2,4,1000,0,4536.0,5393.0
4745,9,"MF",-1,2,4,500,0,5031.0,5130.0
4746,9,"MF",-1,2,4,500,0,5410.0,4689.0
4747,9,"SF",-1,2,4,1000,0,5013.0,4864.0
4748,9,"SF",-1,2,4,1000,0,5314.0,4807.0
4749,9,"MF",-1,2,4,500,0,5202.0,5407.0
4750,9,"MF",-1,2,4,500,0,5138.0,4989.0
4751,9,"SF",-1,2,4,1000,0,5449.0,5398.0
4752,9,"SF",-1,2,4,1000,0,4861.0,4609.0
4753,9,"SF",-1,2,4,1000,0,5166.0,5350.0
4754,9,"SF",-1,2,4,1000,0,5282.0,5025.0
4755,9,"MF",-1,2,4,500,0,4575.0,5298.0
4756,9,"MF",-1,2,4,500,0,5312.0,4764.0
4757,9,"SF",-1,2,4,1000,0,4943.0,4623.0
4758,9,"MF",-1,2,4,500,0,4936.0,4965.0
4759,9,"MF",-1,2,4,500,0,5110.0,5478.0
4760,9,"MF",-1,2,4,500,0,4894.0,5361.0
4761,9,"MF",-1,2,4,500,0,5105.0,5391.0
4762,9,"SF",-1,2,4,1000,0,4536.0,4933.0
4763,9,"MF",-1,2,4,500,0,4880.0,5430.0
4764,9,"MF",-1,2,4,500,0,5140.0,5026.0
4765,9,"MF",-1,2,4,500,0,5314.0,5008.0
4766,9,"MF",-1,2,4,500,0,4918.0,5395.0
4767,9,"SF",-1,2,4,1000,0,4954.0,4652.0
4768,9,"MF",-1,2,4,500,0,4511.0,4907.0
4769,9,"MF",-1,2,4,500,0,5101.0,5435.0
4770,9,"MF",-1,2,4,500,0,5166.0,4930.0
4771,9,"SF",-1,2,4,1000,0,5113.0,5241.0
4772,9,"SF",-1,2,4,1000,0,4987.0,5142.0
4773,9,"MF",-1,2,4,500,0,5399.0,5484.0
4774,9,"SF",-1,2,4,1000,0,4614.0,5188.0
4775,9,"MF",-1,2,4,500,0,4618.0,5498.0
4776,9,"MF",-1,2,4,500,0,5428.0,5198.0
4777,9,"MF",-1,2,4,500,0,5366.0,4837.0
4778,9,"SF",-1,2,4,1000,0,4730.0,5499.0
4779,9,"SF",-1,2,4,1000,0,4817.0,4583.0
4780,9,"MF",-1,2,4,500,0,4839.0,5468.0
4781,9,"MF",-1,2,4,500,0,4764.0,4640.0
4782,9,"SF",-1,2,4,1000,0,5246.0,4531.0
4783,9,"MF",-1,2,4,500,0,4945.0,5165.0
4784,9,"MF",-1,2,4,500,0,4825.0,5099.0
4785,9,"SF",-1,2,4,1000,0,5399.0,4872.0
4786,9,"SF",-1,2,4,1000,0,4678.0,5157.0
4787,9,"MF",-1,2,4,500,0,5489.0,5485.0
4788,9,"MF",-1,2,4,500,0,4662.0,5263.0
4789,9,"MF",-1,2,4,500,0,4978.0,5280.0
4790,9,"MF",-1,2,4,500,0,5472.0,5236.0
4791,9,"SF",-1,2,4,1000,0,4701.0,4545.0
4792,9,"MF",-1,2,4,500,0,4730.0,5416.0
4793,9,"SF",-1,2,4,1000,0,5300.0,5249.0
4794,9,"SF",-1,2,4,1000,0,4688.0,4819.0
4795,9,"SF",-1,2,4,1000,0,5272.0,5165.0
4796,9,"MF",-1,2,4,500,0,4978.0,4555.0
4797,9,"SF",-1,2,4,1000,0,5160.0,4600.0
4798,9,"MF",-1,2,4,500,0,5402.0,5116.0
4799,9,"MF",-1,2,4,500,0,4727.0,5226.0
4800,9,"MF",-1,2,4,500,0,4763.0,5457.0
4801,10,"SF",-1,2,4,1000,0,10298.0,4807.0
4802,10,"SF",-1,2,4,1000,0,10453.0,4522.0
4803,10,"MF",-1,2,4,500,0,9743.0,4887.0
4804,10,"MF",-1,2,4,500,0,10438.0,5009.0
4805,10,"SF",-1,2,4,1000,0,9555.0,5482.0
4806,10,"SF",-1,2,4,1000,0,10351.0,5178.0
4807,10,"SF",-1,2,4,1000,0,10480.0,4534.0
4808,10,"MF",-1,2,4,500,0,9691.0,5146.0
4809,10,"MF",-1,2,4,500,0,10235.0,4564.0
4810,10,"MF",-1,2,4,500,0,10047.0,4919.0
4811,10,"MF",-1,2,4,500,0,9522.0,4968.0
4812,10,"MF",-1,2,4,500,0,10092.0,5201.0
4813,10,"MF",-1,2,4,500,0,9630.0,5248.0
4814,10,"MF",-1,2,4,500,0,9507.0,5291.0
4815,10,"SF",-1,2,4,1000,0,10466.0,4802.0
4816,10,"MF",-1,2,4,500,0,9823.0,5224.0
4817,10,"SF",-1,2,4,1000,0,10257.0,5464.0
4818,10,"SF",-1,2,4,1000,0,10190.0,5000.0
4819,10,"MF",-1,2,4,500,0,10283.0,4596.0
4820,10,"SF",-1,2,4,1000,0,10192.0,5410.0
4821,10,"SF",-1,2,4,1000,0,10032.0,5102.0
4822,10,"MF",-1,2,4,500,0,10294.0,5122.0
4823,10,"SF",-1,2,4,1000,0,10418.0,5243.0
4824,10,"SF",-1,2,4,1000,0,10387.0,5498.0
4825,10,"SF",-1,2,4,1000,0,9959.0,4933.0
4826,10,"SF",-1,2,4,1000,0,9518.0,4634.0
4827,10,"SF",-1,2,4,1000,0,9965.0,4519.0
4828,10,"MF",-1,2,4,500,0,10318.0,4729.0
4829,10,"MF",-1,2,4,500,0,10436.0,5384.0
4830,10,"MF",-1,2,4,500,0,10156.0,5379.0
4831,10,"SF",-1,2,4,1000,0,10479.0,4997.0
4832,10,"MF",-1,2,4,500,0,10116.0,4731.0
4833,10,"MF",-1,2,4,500,0,10002.0,4704.0
4834,10,"MF",-1,2,4,500,0,10379.0,4792.0
4835,10,"MF",-1,2,4,500,0,10485.0,4621.0
4836,10,"SF",-1,2,4,1000,0,9794.0,4841.0
4837,10,"SF",-1,2,4,1000,0,9695.0,4697.0
4838,10,"SF",-1,2,4,1000,0,9953.0,4794.0
4839,10,"SF",-1,2,4,1000,0,9755.0,5299.0
4840,10,"MF",-1,2,4,500,0,9564.0,5479.0
4841,10,"SF",-1,2,4,1000,0,10190.0,4941.0
4842,10,"MF",-1,2,4,500,0,9873.0,5086.0
4843,10,"MF",-1,2,4,500,0,10350.0,4954.0
4844,10,"MF",-1,2,4,500,0,9728.0,5031.0
4845,10,"MF",-1,2,4,500,0,9884.0,4799.0
4846,10,"MF",-1,2,4,500,0,10001.0,5044.0
4847,10,"SF",-1,2,4,1000,0,9514.0,4955.0
4848,10,"SF",-1,2,4,1000,0,10465.0,4603.0
4849,10,"SF",-1,2,4,1000,0,10406.0,4800.0
4850,10,"MF",-1,2,4,500,0,10236.0,5297.0
4851,10,"SF",-1,2,4,1000,0,9997.0,4634.0
4852,10,"MF",-1,2,4,500,0,10020.0,4830.0
4853,10,"SF",-1,2,4,1000,0,9640.0,4628.0
4854,10,"MF",-1,2,4,500,0,9664.0,4997.0
4855,10,"SF",-1,2,4,1000,0,10417.0,4952.0
4856,10,"MF",-1,2,4,500,0,9733.0,5442.0
4857,10,"SF",-1,2,4,1000,0,10342.0,5229.0
4858,10,"SF",-1,2,4,1000,0,10392.0,4508.0
4859,10,"MF",-1,2,4,500,0,9669.0,4512.0
4860,10,"MF",-1,2,4,500,0,9530.0,4594.0
4861,10,"SF",-1,2,4,1000,0,10438.0,4990.0
4862,10,"SF",-1,2,4,1000,0,9618.0,5184.0
4863,10,"SF",-1,2,4,1000,0,9908.0,5341.0
4864,10,"MF",-1,2,4,500,0,9662.0,4961.0
4865,10,"MF",-1,2,4,500,0,10307.0,5088.0
4866,10,"MF",-1,2,4,500,0,9906.0,5123.0
4867,10,"MF",-1,2,4,500,0,10483.0,5138.0
4868,10,"MF",-1,2,4,500,0,9510.0,5016.0
4869,10,"SF",-1,2,4,1000,0,9923.0,5263.0
4870,10,"MF",-1,2,4,500,0,9595.0,5177.0
4871,10,"MF",-1,2,4,500,0,10294.0,5208.0
4872,10,"MF",-1,2,4,500,0,10342.0,4554.0
4873,10,"SF",-1,2,4,1000,0,9953.0,4509.0
4874,10,"MF",-1,2,4,500,0,10044.0,4955.0
4875,10,"MF",-1,2,4,500,0,9570.0,5418.0
4876,10,"MF",-1,2,4,500,0,10308.0,5043.0
4877,10,"MF",-1,2,4,500,0,10066.0,4876.0
4878,10,"SF",-1,2,4,1000,0,9744.0,5484.0
4879,10,"MF",-1,2,4,500,0,9635.0,5491.0
4880,10,"MF",-1,2,4,500,0,10163.0,4940.0
4881,10,"SF",-1,2,4,1000,0,9899.0,5448.0
4882,10,"SF",-1,2,4,1000,0,9707.0,5431.0
4883,10,"SF",-1,2,4,1000,0,9871.0,5293.0
4884,10,"SF",-1,2,4,1000,0,9520.0,5312.0
4885,10,"SF",-1,2,4,1000,0,10376.0,4513.0
4886,10,"MF",-1,2,4,500,0,10299.0,4886.0
4887,10,"MF",-1,2,4,500,0,10265.0,5363.0
4888,10,"MF",-1,2,4,500,0,9719.0,4777.0
4889,10,"SF",-1,2,4,1000,0,10221.0,5084.0
4890,10,"SF",-1,2,4,1000,0,9947.0,4932.0
4891,10,"MF",-1,2,4,500,0,9653.0,4632.0
4892,10,"MF",-1,2,4,500,0,10230.0,5169.0
4893,10,"MF",-1,2,4,500,0,10104.0,5027.0
4894,10,"MF",-1,2,4,500,0,10337.0,4867.0
4895,10,"SF",-1,2,4,1000,0,10337.0,5108.0
4896,10,"MF",-1,2,4,500,0,10080.0,5301.0
4897,10,"SF",-1,2,4,1000,0,10077.0,5455.0
4898,10,"SF",-1,2,4,1000,0,9520.0,5189.0
4899,10,"MF",-1,2,4,500,0,9865.0,5133.0
4900,10,"MF",-1,2,4,500,0,9938.0,4565.0
4901,10,"SF",-1,2,4,1000,0,9927.0,5267.0
4902,10,"MF",-1,2,4,500,0,9950.0,4854.0
4903,10,"MF",-1,2,4,500,0,10385.0,5147.0
4904,10,"SF",-1,2,4,1000,0,10001.0,5228.0
4905,10,"MF",-1,2,4,500,0,9764.0,4819.0
4906,10,"MF",-1,2,4,500,0,10215.0,4927.0
4907,10,"MF",-1,2,4,500,0,10143.0,4697.0
4908,10,"SF",-1,2,4,1000,0,9872.0,4582.0
4909,10,"MF",-1,2,4,500,0,10145.0,5256.0
4910,10,"MF",-1,2,4,500,0,9631.0,4835.0
4911,10,"SF",-1,2,4,1000,0,10069.0,5209.0
4912,10,"MF",-1,2,4,500,0,10381.0,4723.0
4913,10,"SF",-1,2,4,1000,0,9649.0,5389.0
4914,10,"MF",-1,2,4,500,0,9970.0,5045.0
4915,10,"SF",-1,2,4,1000,0,10074.0,4560.0
4916,10,"SF",-1,2,4,1000,0,10156.0,5080.0
4917,10,"MF",-1,2,4,500,0,10297.0,4693.0
4918,10,"MF",-1,2,4,500,0,10430.0,4615.0
4919,10,"SF",-1,2,4,1000,0,10392.0,4773.0
4920,10,"MF",-1,2,4,500,0,9546.0,4638.0
4921,10,"SF",-1,2,4,1000,0,9685.0,5130.0
4922,10,"MF",-1,2,4,500,0,10182.0,5211.0
4923,10,"SF",-1,2,4,1000,0,9526.0,5077.0
4924,10,"MF",-1,2,4,500,0,9547.0,4503.0
4925,10,"MF",-1,2,4,500,0,9539.0,4974.0
4926,10,"SF",-1,2,4,1000,0,10200.0,5093.0
4927,10,"MF",-1,2,4,500,0,10023.0,4642.0
4928,10,"SF",-1,2,4,1000,0,9595.0,4647.0
4929,10,"MF",-1,2,4,500,0,9511.0,5396.0
4930,10,"MF",-1,2,4,500,0,10224.0,5294.0
4931,10,"SF",-1,2,4,1000,0,9992.0,4798.0
4932,10,"SF",-1,2,4,1000,0,10319.0,5160.0
4933,10,"SF",-1,2,4,1000,0,9548.0,4734.0
4934,10,"SF",-1,2,4,1000,0,9738.0,5057.0
4935,10,"MF",-1,2,4,500,0,10173.0,4620.0
4936,10,"SF",-1,2,4,1000,0,10396.0,4645.0
4937,10,"MF",-1,2,4,500,0,10208.0,4944.0
4938,10,"MF",-1,2,4,500,0,9778.0,5497.0
4939,10,"MF",-1,2,4,500,0,9588.0,5478.0
4940,10,"MF",-1,2,4,500,0,9597.0,4951.0
4941,10,"SF",-1,2,4,1000,0,10240.0,5307.0
4942,10,"SF",-1,2,4,1000,0,10358.0,5072.0
4943,10,"MF",-1,2,4,500,0,9879.0,5150.0
4944,10,"SF",-1,2,4,1000,0,9536.0,5393.0
4945,10,"MF",-1,2,4,500,0,10031.0,5130.0
4946,10,"MF",-1,2,4,500,0,10410.0,4689.0
4947,10,"SF",-1,2,4,1000,0,10013.0,4864.0
4948,10,"SF",-1,2,4,1000,0,10314.0,4807.0
4949,10,"MF",-1,2,4,500,0,10202.0,5407.0
4950,10,"MF",-1,2,4,500,0,10138.0,4989.0
4951,10,"SF",-1,2,4,1000,0,10449.0,5398.0
4952,10,"SF",-1,2,4,1000,0,9861.0,4609.0
4953,10,"SF",-1,2,4,1000,0,10166.0,5350.0
4954,10,"SF",-1,2,4,1000,0,10282.0,5025.0
4955,10,"MF",-1,2,4,500,0,9575.0,5298.0
4956,10,"MF",-1,2,4,500,0,10312.0,4764.0
4957,10,"SF",-1,2,4,1000,0,9943.0,4623.0
4958,10,"MF",-1,2,4,500,0,9936.0,4965.0
4959,10,"MF",-1,2,4,500,0,10110.0,5478.0
4960,10,"MF",-1,2,4,500,0,9894.0,5361.0
4961,10,"MF",-1,2,4,500,0,10105.0,5391.0
4962,10,"SF",-1,2,4,1000,0,9536.0,4933.0
4963,10,"MF",-1,2,4,500,0,9880.0,5430.0
4964,10,"MF",-1,2,4,500,0,10140.0,5026.0
4965,10,"MF",-1,2,4,500,0,10314.0,5008.0
4966,10,"MF",-1,2,4,500,0,9918.0,5395.0
4967,10,"SF",-1,2,4,1000,0,9954.0,4652.0
4968,10,"MF",-1,2,4,500,0,9511.0,4907.0
4969,10,"MF",-1,2,4,500,0,10101.0,5435.0
